,Stock,Total_Return,Total_Years,Start_Date,End_Date
5817,SHG,0.6144668158090976,12.706365503080082,2005-02-25,2017-11-10
7115,ZAYO,0.6138613861386136,3.0663928815879533,2014-10-17,2017-11-10
2843,GOODP,0.6134762271300848,7.216974674880219,2010-08-23,2017-11-10
1593,CTXR,0.6129032258064515,0.27104722792607805,2017-08-03,2017-11-10
17,AAXN,0.6123215627347859,12.706365503080082,2005-02-25,2017-11-10
979,BWFG,0.6113921678845794,3.57015742642026,2014-04-16,2017-11-10
1606,CUBN,0.6107285248278361,2.346338124572211,2015-07-07,2017-11-10
1851,DNP,0.6104131552483605,12.706365503080082,2005-02-25,2017-11-10
4290,MRCC,0.6098011095176157,5.04312114989733,2012-10-25,2017-11-10
5471,RFI,0.6088874284342101,12.706365503080082,2005-02-25,2017-11-10
233,AJRD,0.6087425796006475,12.706365503080082,2005-02-25,2017-11-10
5320,PWOD,0.6085137284736151,12.698151950718685,2005-02-28,2017-11-10
3840,LDP,0.6084425036390102,5.28952772073922,2012-07-27,2017-11-10
629,BAK,0.6081059852332826,12.706365503080082,2005-02-25,2017-11-10
5522,RLJ,0.6080630494089118,6.496919917864476,2011-05-13,2017-11-10
2421,FIEE,0.6077725118483412,1.727583846680356,2016-02-18,2017-11-10
6680,VALE-P,0.6075085324232081,2.6885694729637235,2015-03-04,2017-11-10
6651,USOU,0.6073190789473686,0.30937713894592744,2017-07-20,2017-11-10
71,ACNB,0.6059102059444349,12.706365503080082,2005-02-25,2017-11-10
1581,CTRN,0.6055383708940935,12.484599589322382,2005-05-17,2017-11-10
3087,HIMX,0.6045440775522567,11.616700889801505,2006-03-30,2017-11-10
2226,ESSA,0.604511736612133,10.603696098562628,2007-04-04,2017-11-10
3776,KSS,0.603955978584176,17.853524982888434,2000-01-03,2017-11-10
3405,INTG,0.6032999999999998,12.695414099931554,2005-02-28,2017-11-09
2792,GLT,0.6026415398244341,12.706365503080082,2005-02-25,2017-11-10
6233,TBI,0.6024567280848687,12.706365503080082,2005-02-25,2017-11-10
943,BST,0.6021897810218977,3.033538672142368,2014-10-29,2017-11-10
4059,MCA,0.6020732712922607,12.706365503080082,2005-02-25,2017-11-10
831,BMCH,0.6000000000000001,4.254620123203286,2013-08-09,2017-11-10
1975,EAGLW,0.5998000000000001,2.004106776180698,2015-11-09,2017-11-10
1068,CBB_B,0.5984156192496022,7.216974674880219,2010-08-23,2017-11-10
624,BAC_L,0.598214828596792,7.216974674880219,2010-08-23,2017-11-10
6333,THS,0.5974074074074075,12.405201916495551,2005-06-15,2017-11-10
6830,VWR,0.5972088546679497,3.1074606433949348,2014-10-02,2017-11-10
2866,GPP,0.5963181026619123,2.3764544832306638,2015-06-26,2017-11-10
2804,GMLP,0.596250901225667,6.576317590691307,2011-04-14,2017-11-10
2953,GVP,0.5962441314553991,12.698151950718685,2005-02-28,2017-11-10
597,AXTA,0.5962207856787669,2.9952087611225187,2014-11-12,2017-11-10
5325,PXI,0.5961028542475934,11.080082135523615,2006-10-12,2017-11-10
6154,SUM,0.5953998954521694,2.6666666666666665,2015-03-12,2017-11-10
2423,FIHD,0.595033242080563,1.7166324435318274,2016-02-22,2017-11-10
7109,YUMC,0.5945017182130583,1.0212183436002737,2016-11-02,2017-11-10
2849,GOV,0.5942519019442096,8.44079397672827,2009-06-02,2017-11-10
1237,CHMI,0.5940498195581373,4.101300479123887,2013-10-04,2017-11-10
5717,SCD,0.5938209489908843,12.706365503080082,2005-02-25,2017-11-10
6597,UMH,0.5934976185545663,12.706365503080082,2005-02-25,2017-11-10
1570,CTG,0.5931296284771922,12.706365503080082,2005-02-25,2017-11-10
5740,SCM,0.5930493401200195,5.004791238877481,2012-11-08,2017-11-10
2165,EPR_E,0.5929632732242847,7.214236824093087,2010-08-23,2017-11-09
6554,UBP,0.591851133256901,12.706365503080082,2005-02-25,2017-11-10
6042,SRC,0.5917464996315402,5.138945927446954,2012-09-20,2017-11-10
1255,CHUY,0.5910676901605025,5.297741273100616,2012-07-24,2017-11-10
5551,RNP,0.5901774350527813,12.706365503080082,2005-02-25,2017-11-10
3143,HPF,0.5898498187467632,12.706365503080082,2005-02-25,2017-11-10
3812,LARE,0.5891183986371381,1.8042436687200547,2016-01-21,2017-11-10
2200,ESE,0.5885807949733644,12.706365503080082,2005-02-25,2017-11-10
3144,HPI,0.5882783882783882,12.706365503080082,2005-02-25,2017-11-10
3605,JPI,0.5878447843530592,5.28952772073922,2012-07-27,2017-11-10
3853,LEO,0.5878013413086821,12.706365503080082,2005-02-25,2017-11-10
3782,KTEC,0.5872210953346857,12.706365503080082,2005-02-25,2017-11-10
1993,ECC,0.5868518221223309,3.0910335386721424,2014-10-08,2017-11-10
6882,WEA,0.5867857503053666,12.706365503080082,2005-02-25,2017-11-10
115,AEH,0.586164677073768,7.216974674880219,2010-08-23,2017-11-10
4406,MYJ,0.586061880444578,12.706365503080082,2005-02-25,2017-11-10
3527,JBLU,0.5860349127182044,12.706365503080082,2005-02-25,2017-11-10
4812,OGCP,0.5856876746352064,4.090349075975359,2013-10-08,2017-11-10
3952,LPT,0.5853744867619992,12.706365503080082,2005-02-25,2017-11-10
5428,RDS-B,0.5852841208291447,7.216974674880219,2010-08-23,2017-11-10
2809,GMS,0.5851014760147603,1.45927446954141,2016-05-26,2017-11-10
516,ATAX,0.5849698469151076,12.706365503080082,2005-02-25,2017-11-10
4697,NUW,0.5841538603110332,8.709103353867214,2009-02-24,2017-11-10
4549,NHTC,0.5832595217006201,2.726899383983573,2015-02-18,2017-11-10
654,BBK,0.583248361252731,12.706365503080082,2005-02-25,2017-11-10
536,ATRC,0.5824999999999999,12.268309377138946,2005-08-04,2017-11-10
2604,FTV,0.5820872815787186,1.3470225872689938,2016-07-06,2017-11-10
4566,NKX,0.5814470493128536,12.706365503080082,2005-02-25,2017-11-10
4510,NEWA,0.5812989921612542,0.2874743326488706,2017-07-28,2017-11-10
2429,FISK,0.5810307357963366,4.087611225188227,2013-10-08,2017-11-09
2444,FLC,0.5809312638580932,12.706365503080082,2005-02-25,2017-11-10
5664,SAMG,0.5807243707796195,4.372347707049966,2013-06-27,2017-11-10
4201,MLCO,0.580378104534783,10.896646132785763,2006-12-18,2017-11-10
5855,SIVBO,0.5798548621190129,7.216974674880219,2010-08-23,2017-11-10
2385,FEN,0.579786496603355,12.706365503080082,2005-02-25,2017-11-10
6498,TTMI,0.5795348837209303,12.706365503080082,2005-02-25,2017-11-10
4386,MVF,0.5792880258899676,12.706365503080082,2005-02-25,2017-11-10
3018,HCP,0.5789473684210527,12.706365503080082,2005-02-25,2017-11-10
4974,PBHC,0.5788283658787255,12.706365503080082,2005-02-25,2017-11-10
3867,LGI,0.577823179791976,12.706365503080082,2005-02-25,2017-11-10
3683,KELYB,0.5777314475686032,1.0759753593429158,2016-10-05,2017-11-02
3008,HCC,0.5774939592682085,0.5776865160848734,2017-04-13,2017-11-10
2154,EOT,0.5771069720973383,8.459958932238193,2009-05-26,2017-11-10
3161,HRTG,0.5766463248018945,3.468856947296372,2014-05-23,2017-11-10
4833,OKSB,0.5764392973901479,12.646132785763175,2005-02-25,2017-10-19
4530,NGHC,0.576185965167966,3.7207392197125255,2014-02-20,2017-11-10
2932,GTHX,0.5760299625468165,0.48459958932238195,2017-05-17,2017-11-10
1721,DCT,0.5758100940076676,10.913073237508556,2006-12-12,2017-11-10
5886,SLRA,0.57548691229376,4.91170431211499,2012-12-12,2017-11-10
5430,RDWR,0.5752926927735165,12.706365503080082,2005-02-25,2017-11-10
6415,TPIC,0.575221238938053,1.3032169746748803,2016-07-22,2017-11-10
6981,WRE,0.5749797223149958,12.706365503080082,2005-02-25,2017-11-10
4731,NXC,0.5747279819338943,12.706365503080082,2005-02-25,2017-11-10
6894,WF,0.5744440256313608,12.706365503080082,2005-02-25,2017-11-10
4798,OEC,0.5744338737773014,3.29637234770705,2014-07-25,2017-11-10
5999,SPLP,0.574034789987272,5.585215605749487,2012-04-10,2017-11-10
3289,IDE,0.5738664066309117,7.789185489390828,2010-01-26,2017-11-10
3533,JCE,0.5736371850215842,10.625598904859686,2007-03-27,2017-11-10
6681,VALE,0.5734184110185976,12.706365503080082,2005-02-25,2017-11-10
3452,IRIX,0.5724770642201835,12.706365503080082,2005-02-25,2017-11-10
1835,DM,0.5722322684348,3.0718685831622174,2014-10-15,2017-11-10
2762,GJH,0.5719836025452764,7.214236824093087,2010-08-24,2017-11-10
409,APPN,0.5718493150684933,0.46269678302532513,2017-05-25,2017-11-10
766,BHVN,0.5714705882352941,0.5201916495550992,2017-05-04,2017-11-10
2884,GROW,0.5713640696332715,12.706365503080082,2005-02-25,2017-11-10
1254,CHUBK,0.5713153724247226,1.2922655715263518,2016-07-26,2017-11-10
3046,HES,0.5710706751054851,12.706365503080082,2005-02-25,2017-11-10
7076,XRF,0.5709677419354838,0.5366187542778919,2017-04-28,2017-11-10
4762,NZF,0.5709407016454516,12.706365503080082,2005-02-25,2017-11-10
987,BX,0.5703905496624879,10.390143737166325,2007-06-21,2017-11-10
910,BRID,0.5686274509803922,12.706365503080082,2005-02-25,2017-11-10
6157,SUNS,0.5684582866016737,6.680355920602327,2011-03-07,2017-11-10
974,BVXV,0.5669291338582676,2.4996577686516086,2015-05-12,2017-11-10
4156,MHD,0.5668073136427569,12.706365503080082,2005-02-25,2017-11-10
539,ATRS,0.5666666666666667,12.706365503080082,2005-02-25,2017-11-10
4286,MQY,0.5666666666666665,12.706365503080082,2005-02-25,2017-11-10
1293,CIZN,0.5665624376289002,12.698151950718685,2005-02-25,2017-11-07
2300,EXIV,0.5662239089184061,0.5201916495550992,2017-05-04,2017-11-10
1788,DHI,0.5658982166159199,12.706365503080082,2005-02-25,2017-11-10
4579,NMI,0.5649092433792302,12.706365503080082,2005-02-25,2017-11-10
6199,SYNL,0.5647855223322107,12.706365503080082,2005-02-25,2017-11-10
1551,CSQ,0.5647280995876209,12.706365503080082,2005-02-25,2017-11-10
7112,Z,0.5641524105754276,2.272416153319644,2015-08-03,2017-11-10
1576,CTMX,0.5634796238244514,2.0917180013689256,2015-10-08,2017-11-10
1675,CYS,0.5627735096761647,8.41615331964408,2009-06-11,2017-11-10
852,BNJ,0.5618585575672701,12.706365503080082,2005-02-25,2017-11-10
7133,ZIONW,0.5614457831325301,7.477070499657769,2010-05-19,2017-11-09
6254,TCHF,0.5596470453416861,1.3880903490759753,2016-06-21,2017-11-10
5480,RGC,0.5591290451458248,12.706365503080082,2005-02-25,2017-11-10
3337,IIM,0.5580319596299411,12.706365503080082,2005-02-25,2017-11-10
1867,DPST,0.557200042136311,2.2286105407255303,2015-08-19,2017-11-10
4705,NVG,0.5570197668525088,12.706365503080082,2005-02-25,2017-11-10
4376,MUH,0.5568051650525877,12.706365503080082,2005-02-25,2017-11-10
6893,WEYS,0.556099732858415,12.706365503080082,2005-02-25,2017-11-10
765,BHV,0.5553084274543874,12.695414099931554,2005-02-28,2017-11-09
1729,DDF,0.5542907180385289,12.706365503080082,2005-02-25,2017-11-10
3469,ISIG,0.5538194444444446,12.706365503080082,2005-02-25,2017-11-10
7003,WTFC,0.5536677993204078,12.706365503080082,2005-02-25,2017-11-10
719,BEP,0.553499342314147,4.41615331964408,2013-06-11,2017-11-10
3594,JOF,0.5530316349613792,12.706365503080082,2005-02-25,2017-11-10
1498,CRAK,0.5524122334697393,2.2258726899383983,2015-08-20,2017-11-10
1561,CSWI,0.5520661157024794,2.108145106091718,2015-10-02,2017-11-10
2962,GYB,0.5506075622836195,7.216974674880219,2010-08-23,2017-11-10
3237,HZNP,0.5505555555555556,6.277891854893908,2011-08-01,2017-11-10
5158,PMC,0.5505319148936169,10.316221765913758,2007-07-18,2017-11-10
3696,KF,0.5503903604149586,12.706365503080082,2005-02-25,2017-11-10
4314,MSD,0.5498652291105123,12.706365503080082,2005-02-25,2017-11-10
651,BBF,0.5493535809562896,12.706365503080082,2005-02-25,2017-11-10
1211,CHA,0.5491914578447105,12.706365503080082,2005-02-25,2017-11-10
4135,MFO,0.5491458132820021,5.566050650239562,2012-04-17,2017-11-10
820,BLMN,0.5465967639880682,5.256673511293634,2012-08-08,2017-11-10
6672,UVV,0.5463495786401942,12.706365503080082,2005-02-25,2017-11-10
6133,STOR,0.5462633451957296,2.9787816563997263,2014-11-18,2017-11-10
5163,PMM,0.546062789500772,12.706365503080082,2005-02-25,2017-11-10
5839,SIF,0.5457762995181442,12.706365503080082,2005-02-25,2017-11-10
1779,DGICB,0.5446601941747572,12.687200547570157,2005-02-28,2017-11-06
4243,MNP,0.5444172779136104,12.706365503080082,2005-02-25,2017-11-10
810,BLE,0.5434606011372869,12.706365503080082,2005-02-25,2017-11-10
3779,KSU_,0.5428285189514109,12.70362765229295,2005-02-25,2017-11-09
6318,TGP,0.5422214731164673,12.5201916495551,2005-05-04,2017-11-10
5727,SCG,0.5420528427168351,12.706365503080082,2005-02-25,2017-11-10
733,BFY,0.5420264408180128,12.706365503080082,2005-02-25,2017-11-10
2084,ELMD,0.54,7.2470910335386725,2010-08-12,2017-11-10
4001,LXP_C,0.5389962658700521,7.216974674880219,2010-08-23,2017-11-10
4655,NTB,0.5380572978470928,1.1498973305954825,2016-09-16,2017-11-10
2684,GDO,0.5376790709502416,7.964407939767283,2009-11-23,2017-11-10
4459,NCA,0.5371826097102104,12.706365503080082,2005-02-25,2017-11-10
812,BLFS,0.537084398976982,3.6249144421629023,2014-03-27,2017-11-10
2276,EVOL,0.5370539798719123,12.706365503080082,2005-02-25,2017-11-10
1846,DNBF,0.536974828585891,12.695414099931554,2005-03-01,2017-11-10
2103,EMGF,0.5365050204301415,1.9164955509924708,2015-12-11,2017-11-10
5146,PLT,0.5360549176842234,12.706365503080082,2005-02-25,2017-11-10
4401,MYD,0.5348792497570042,12.706365503080082,2005-02-25,2017-11-10
3807,LAMR,0.5347953513931571,17.853524982888434,2000-01-03,2017-11-10
4420,NAC,0.5333403010033445,12.706365503080082,2005-02-25,2017-11-10
6899,WFC_L,0.5327719879448777,7.216974674880219,2010-08-23,2017-11-10
3534,JCI,0.5320390710493251,17.853524982888434,2000-01-03,2017-11-10
3327,IHC,0.5309428664002592,12.706365503080082,2005-02-25,2017-11-10
2660,GBL,0.5308470223125903,12.706365503080082,2005-02-25,2017-11-10
2016,EDIT,0.52924375,1.7686516084873374,2016-02-03,2017-11-10
3271,ICB,0.528555899322686,12.706365503080082,2005-02-25,2017-11-10
5983,SPEM,0.5279029746783578,10.636550308008214,2007-03-23,2017-11-10
4274,MPB,0.5276861391666244,12.70362765229295,2005-02-25,2017-11-09
1889,DSM,0.5275226855303595,12.706365503080082,2005-02-25,2017-11-10
2403,FFNW,0.5272006044578771,10.08624229979466,2007-10-10,2017-11-10
4285,MQT,0.5269054092059623,12.706365503080082,2005-02-25,2017-11-10
5164,PMO,0.5265970366771922,12.706365503080082,2005-02-25,2017-11-10
118,AEK,0.5252671094426796,5.752224503764545,2012-02-09,2017-11-10
4768,OACQW,0.523809523809524,2.6885694729637235,2015-03-04,2017-11-10
2114,EMQQ,0.5235401091129521,2.973305954825462,2014-11-20,2017-11-10
2800,GM,0.5216929719017623,6.981519507186858,2010-11-17,2017-11-10
5003,PCI,0.5203136618670993,4.780287474332649,2013-01-29,2017-11-10
2609,FTXL,0.5199499446503344,1.0978781656399725,2016-10-05,2017-11-10
6016,SPSM,0.5194383317615007,4.331279945242985,2013-07-12,2017-11-10
4375,MUE,0.5193736730360934,12.706365503080082,2005-02-25,2017-11-10
2721,GFNCP,0.5184088278184525,4.473648186173854,2013-05-21,2017-11-10
5463,RF,0.5181907571288102,16.49281314168378,2001-05-14,2017-11-10
6950,WMC,0.5177504824333017,5.503080082135524,2012-05-10,2017-11-10
6553,UBOH,0.5169154910286261,12.706365503080082,2005-02-25,2017-11-10
2560,FRGI,0.5155555555555557,5.5277207392197125,2012-05-01,2017-11-10
1200,CG,0.5149414130208695,5.522245037645448,2012-05-03,2017-11-10
2449,FLEU,0.5145137157107234,1.0047912388774811,2016-11-08,2017-11-10
4252,MOC,0.513961352657005,12.706365503080082,2005-02-25,2017-11-10
5962,SOI,0.5136363636363636,0.49828884325804246,2017-05-12,2017-11-10
5526,RM,0.5135970333745364,5.620807665982204,2012-03-28,2017-11-10
734,BFZ,0.5121644295302014,12.706365503080082,2005-02-25,2017-11-10
4971,PBF,0.5119926644466966,4.908966461327857,2012-12-13,2017-11-10
110,AEB,0.5116236162361623,7.216974674880219,2010-08-23,2017-11-10
2290,EWSC,0.5115805992269913,1.78507871321013,2016-01-28,2017-11-10
1742,DEA,0.5115518744551003,2.759753593429158,2015-02-06,2017-11-10
4879,OPNT,0.5112375,0.1998631074606434,2017-08-29,2017-11-10
6916,WGO,0.5107046865828416,12.706365503080082,2005-02-25,2017-11-10
5149,PLW,0.5105674513249778,10.08350444900753,2007-10-11,2017-11-10
3777,KST,0.51018767735571,12.706365503080082,2005-02-25,2017-11-10
5079,PFO,0.5098908974089681,12.706365503080082,2005-02-25,2017-11-10
4418,MZF,0.5097465348721628,12.706365503080082,2005-02-25,2017-11-10
1944,DXB,0.5089932258818034,7.216974674880219,2010-08-23,2017-11-10
5536,RMP,0.5086820381440365,2.8993839835728954,2014-12-17,2017-11-10
3483,ITCI,0.5079,3.871321013004791,2013-12-27,2017-11-10
4821,OIA,0.50701740931053,12.706365503080082,2005-02-25,2017-11-10
6103,STB,0.506817774821561,6.176591375770021,2011-09-07,2017-11-10
4456,NBW,0.5067577762928155,12.706365503080082,2005-02-25,2017-11-10
804,BL,0.50625,1.0349075975359343,2016-10-28,2017-11-10
317,AMH,0.5061378659112369,4.276522929500342,2013-08-01,2017-11-10
5427,RDS-A,0.5061058344640432,7.216974674880219,2010-08-23,2017-11-10
2941,GTY,0.5060655824548393,12.706365503080082,2005-02-25,2017-11-10
5718,SCE_B,0.5056714233443104,7.197809719370294,2010-08-30,2017-11-10
6548,UBCP,0.5051949725316558,12.706365503080082,2005-02-25,2017-11-10
4377,MUI,0.5048331574852659,12.706365503080082,2005-02-25,2017-11-10
1770,DFP,0.5044434238475227,4.465434633812457,2013-05-24,2017-11-10
6444,TRMK,0.5043662969081899,12.706365503080082,2005-02-25,2017-11-10
4769,OAK,0.504032676797397,5.579739904175223,2012-04-12,2017-11-10
5067,PFGC,0.5037393162393162,2.11088295687885,2015-10-01,2017-11-10
4741,NXR,0.502663584279827,12.706365503080082,2005-02-25,2017-11-10
1710,DBL,0.501576458223857,5.776865160848733,2012-01-31,2017-11-10
2233,ETG,0.5015224010439324,12.706365503080082,2005-02-25,2017-11-10
837,BML_H,0.5014496755488057,7.216974674880219,2010-08-23,2017-11-10
3102,HLM_,0.5011296489398679,7.216974674880219,2010-08-23,2017-11-10
2880,GRIF,0.5009129640900792,12.706365503080082,2005-02-25,2017-11-10
530,ATNX,0.4995004638549917,0.4079397672826831,2017-06-14,2017-11-10
5670,SAN_B,0.49947201689545934,7.216974674880219,2010-08-23,2017-11-10
836,BML_G,0.4989381379735562,7.216974674880219,2010-08-23,2017-11-10
6973,WPXP,0.4988502183293283,2.2806297056810405,2015-07-31,2017-11-10
5719,SCE_C,0.4985314391895942,7.216974674880219,2010-08-23,2017-11-10
3796,KWN,0.49813620495828653,4.813141683778234,2012-12-10,2017-10-03
1939,DWPP,0.49796472184531887,5.1800136892539355,2012-09-05,2017-11-10
3541,JDD,0.49776029199156263,12.706365503080082,2005-02-25,2017-11-10
7118,ZBK,0.496904761904762,4.142368240930869,2013-09-19,2017-11-10
1505,CREE,0.4967526881720431,12.706365503080082,2005-02-25,2017-11-10
5595,RRR,0.49669393701669845,1.538672142368241,2016-04-27,2017-11-10
728,BFK,0.4963831247689952,12.706365503080082,2005-02-25,2017-11-10
2024,EEA,0.4956409229536983,12.706365503080082,2005-02-25,2017-11-10
3734,KMM,0.495375819741046,12.706365503080082,2005-02-25,2017-11-10
4949,PAI,0.4950038431975405,12.706365503080082,2005-02-25,2017-11-10
1754,DEPO,0.4931818181818181,12.706365503080082,2005-02-25,2017-11-10
5891,SMBK,0.4930046635576283,1.88911704312115,2015-12-21,2017-11-10
5202,PPHMP,0.4929102379911299,3.707049965776865,2014-02-25,2017-11-10
2710,GEOS,0.49268292682926834,12.706365503080082,2005-02-25,2017-11-10
1259,CIA,0.4921874999999999,12.706365503080082,2005-02-25,2017-11-10
941,BSQR,0.4914772727272727,12.706365503080082,2005-02-25,2017-11-10
840,BML_L,0.49103987884906597,7.216974674880219,2010-08-23,2017-11-10
4374,MUC,0.49025908817031527,12.706365503080082,2005-02-25,2017-11-10
5292,PTGX,0.49017094017094015,1.2484599589322383,2016-08-11,2017-11-10
3693,KEYS,0.4901666666666666,3.0143737166324436,2014-11-05,2017-11-10
895,BQH,0.48982265215638865,12.706365503080082,2005-02-25,2017-11-10
1225,CHGG,0.48947368421052634,3.991786447638604,2013-11-13,2017-11-10
738,BGCA,0.48839331840881706,5.3552361396303905,2012-07-03,2017-11-10
5786,SFR,0.4871379536426397,3.756331279945243,2014-02-07,2017-11-10
3783,KTF,0.48705388383484965,12.706365503080082,2005-02-25,2017-11-10
3082,HIG,0.48658041060735663,17.853524982888434,2000-01-03,2017-11-10
4428,NANR,0.4861591695501729,1.88911704312115,2015-12-21,2017-11-10
0,A,0.4858298705010664,17.853524982888434,2000-01-03,2017-11-10
2168,EP_C,0.4836346019923093,7.216974674880219,2010-08-23,2017-11-10
465,ARNC_B,0.48269342641070384,0.9062286105407256,2016-11-02,2017-09-29
5033,PEBO,0.4825796886582654,12.706365503080082,2005-02-25,2017-11-10
6776,VOD,0.4822841590645632,12.706365503080082,2005-02-25,2017-11-10
6263,TCRD,0.4816885658372937,7.5564681724846,2010-04-21,2017-11-10
5468,RFEM,0.4813154918155238,1.3716632443531827,2016-06-27,2017-11-10
2983,HAWK,0.4803841438496119,4.561259411362081,2013-04-19,2017-11-10
5528,RMBL,0.4799999999999999,0.8350444900752909,2017-01-09,2017-11-10
4626,NRE,0.4799834059323792,2.020533880903491,2015-11-03,2017-11-10
735,BG,0.47994497696456256,12.706365503080082,2005-02-25,2017-11-10
2214,ESIO,0.4795693508782976,12.706365503080082,2005-02-25,2017-11-10
4039,MATX,0.4789623536855425,12.706365503080082,2005-02-25,2017-11-10
2126,ENIA,0.47861883558766705,1.5359342915811087,2016-04-28,2017-11-10
627,BAF,0.4777604369879047,12.706365503080082,2005-02-25,2017-11-10
5063,PFE,0.4776401427671634,17.853524982888434,2000-01-03,2017-11-10
4405,MYI,0.47739112315065624,12.706365503080082,2005-02-25,2017-11-10
3355,IMO,0.47663637198200676,12.706365503080082,2005-02-25,2017-11-10
2288,EWMC,0.47647650765507815,1.78507871321013,2016-01-28,2017-11-10
1739,DD_A,0.47619085398749644,7.214236824093087,2010-08-23,2017-11-09
4132,MFL,0.4759535655058045,12.706365503080082,2005-02-25,2017-11-10
488,ASG,0.4759535655058043,12.706365503080082,2005-02-25,2017-11-10
3998,LXFR,0.4759461263252332,5.103353867214237,2012-10-03,2017-11-10
3784,KTH,0.47584410919540227,7.216974674880219,2010-08-23,2017-11-10
5069,PFI,0.47556761013167653,11.080082135523615,2006-10-12,2017-11-10
183,AGO_F,0.47510361333255496,7.216974674880219,2010-08-23,2017-11-10
6853,WBBW,0.474074074074074,4.503764544832307,2013-04-12,2017-10-13
2492,FMN,0.4739641311069882,12.706365503080082,2005-02-25,2017-11-10
4151,MGP,0.47363208715028476,1.5578370978781657,2016-04-20,2017-11-10
4310,MSBI,0.47297424771247987,1.4647501711156743,2016-05-24,2017-11-10
3744,KNOP,0.4729654789962567,4.58590006844627,2013-04-10,2017-11-10
4756,NYMTP,0.4727722772277227,4.427104722792608,2013-06-07,2017-11-10
4695,NUV,0.4723731360536354,12.706365503080082,2005-02-25,2017-11-10
999,BYM,0.471919358156758,12.706365503080082,2005-02-25,2017-11-10
6191,SYF,0.4718850856857132,3.2799452429842573,2014-07-31,2017-11-10
6544,UAL,0.47177319074857,11.791923340177961,2006-01-25,2017-11-10
2433,FITBI,0.4708433243201877,3.893223819301848,2013-12-19,2017-11-10
3448,IRDMB,0.4699487258568181,3.4715947980835042,2014-05-21,2017-11-09
6932,WING,0.46966447066033384,2.414784394250513,2015-06-12,2017-11-10
3635,JSMD,0.4695582264742534,1.7084188911704312,2016-02-25,2017-11-10
4367,MTT,0.468421765941587,8.626967830253252,2009-03-26,2017-11-10
4397,MXIM,0.46762982145290993,17.853524982888434,2000-01-03,2017-11-10
857,BNY,0.4674237895995218,12.706365503080082,2005-02-25,2017-11-10
6380,TMUSP,0.46710860187769615,2.0396988364134154,2015-10-27,2017-11-10
5448,REML,0.46701164294954733,1.325119780971937,2016-07-14,2017-11-10
2768,GJV,0.46665179567254084,7.216974674880219,2010-08-23,2017-11-10
3560,JHMF,0.46659355491817134,2.108145106091718,2015-10-02,2017-11-10
3743,KNL,0.46634097277103237,12.706365503080082,2005-02-25,2017-11-10
622,BAC_E,0.4658229395940327,7.216974674880219,2010-08-23,2017-11-10
4509,NEV,0.4628953771289536,8.128678986995208,2009-09-24,2017-11-10
583,AWRE,0.46254010190602024,12.706365503080082,2005-02-25,2017-11-10
3583,JMPB,0.46200114025085526,4.75564681724846,2013-02-07,2017-11-10
5902,SMLP,0.4617118754999638,5.117043121149897,2012-09-28,2017-11-10
5952,SNY,0.46113989637305697,12.706365503080082,2005-02-25,2017-11-10
196,AHL_C,0.4603019441729118,12.706365503080082,2005-02-25,2017-11-10
2906,GSIT,0.4599999999999999,10.622861054072553,2007-03-28,2017-11-10
677,BCC,0.45980198019801977,4.758384668035592,2013-02-06,2017-11-10
3268,IBUY,0.458585617798967,1.5550992470910336,2016-04-21,2017-11-10
5136,PLBC,0.45833333333333337,12.706365503080082,2005-02-25,2017-11-10
5915,SMTX,0.4582758620689656,12.706365503080082,2005-02-25,2017-11-10
1906,DTK,0.4582051998881742,7.216974674880219,2010-08-23,2017-11-10
4558,NITE,0.4581043956043956,0.11772758384668036,2017-09-28,2017-11-10
5693,SBLKL,0.4580319888734353,2.9952087611225187,2014-11-12,2017-11-10
3132,HOME,0.45755693581780543,1.267624914442163,2016-08-04,2017-11-10
389,APAM,0.4572924101832025,4.678986995208761,2013-03-07,2017-11-10
5967,SONA,0.45726840642094885,11.025325119780971,2006-11-01,2017-11-10
981,BWINA,0.4571662365456032,12.668035592060233,2005-03-11,2017-11-10
1487,CPSI,0.4570080032833982,12.706365503080082,2005-02-25,2017-11-10
3886,LION,0.45614277808522424,12.706365503080082,2005-02-25,2017-11-10
1023,CAKE,0.45480640636722447,12.706365503080082,2005-02-25,2017-11-10
2586,FSS,0.4544690977811997,12.706365503080082,2005-02-25,2017-11-10
3135,HONE,0.4536291897804517,1.3607118412046544,2016-07-01,2017-11-10
4824,OIIL,0.45287060839760057,1.7494866529774127,2016-02-10,2017-11-10
5018,PDCE,0.4518900343642612,5.864476386036961,2011-12-30,2017-11-10
1815,DKT,0.4518616435338181,7.216974674880219,2010-08-23,2017-11-10
554,AUPH,0.45177500000000004,3.186858316221766,2014-09-03,2017-11-10
5608,RTEC,0.45080600333518644,12.706365503080082,2005-02-25,2017-11-10
2787,GLP,0.45074772431729526,12.11772758384668,2005-09-28,2017-11-10
1194,CFNB,0.4504875543932832,12.706365503080082,2005-02-25,2017-11-10
2394,FFC,0.4501489641793113,12.706365503080082,2005-02-25,2017-11-10
2703,GEM,0.44987572493786243,2.113620807665982,2015-09-30,2017-11-10
4408,MYN,0.44976097931465836,12.706365503080082,2005-02-25,2017-11-10
2230,ETB,0.44936289055681616,12.542094455852157,2005-04-26,2017-11-10
2098,EMD,0.44810031111530124,12.706365503080082,2005-02-25,2017-11-10
2182,ERC,0.447069463746057,12.706365503080082,2005-02-25,2017-11-10
